阶段,轮次,事件,活动列数,Benders切数,LP目标值,theta_CNY,真实能源成本_CNY,Benders违反_CNY,最大区域违反_CNY,theta_A_CNY,theta_B_CNY,theta_C_CNY,theta_D_CNY,theta_E_CNY,theta_F_CNY,真实能源成本_A_CNY,真实能源成本_B_CNY,真实能源成本_C_CNY,真实能源成本_D_CNY,真实能源成本_E_CNY,真实能源成本_F_CNY,区域违反_A_CNY,区域违反_B_CNY,区域违反_C_CNY,区域违反_D_CNY,区域违反_E_CNY,区域违反_F_CNY,新增列数,最小缺失列约化成本,根节点闭合,MIP状态,MIP目标值,当前RSS_GiB,累计分钟,主导违反区域,LP界,MIP Gap,阶段运行秒,峰值RSS_GiB,可行Latency上界_ms,Latency下界_ms,Latency相对Gap,成本上界违反_CNY
renew_down_80 Cost区域多切,1,added_region_benders_cuts,137158,12,-431176552.9773905,-431176552.9773905,-410731274.32402843,20445278.653362095,4843048.684874624,-601117.0415156005,-399730.85948934924,-1930401.7203364256,-143836449.41162196,-134928210.96256915,-149480642.98185804,3541765.978241012,1797607.9712239364,1028163.5779184968,-138993400.72674733,-131357733.43041618,-146747677.69424883,4142883.0197566124,2197338.8307132856,2958565.2982549225,4843048.684874624,3570477.5321529657,2732965.2876092196,0,nan,False,,,0.19865798950195312,0.057046377658843996,RegionD,-431176552.9773905,,3.4209322929382324,0.1758880615234375,,,,
renew_down_80 Cost区域多切,2,added_region_benders_cuts,137158,18,-428456668.02189124,-428456668.02189124,-413915189.71114177,14541478.310749471,3282879.3683837354,-458462.4269183143,-306638.35215556214,-1156765.559077328,-139307375.76313537,-138232864.32105535,-148994561.59954932,2066765.9835106046,1933139.8919090333,651578.9480806967,-136024496.39475164,-135648811.39439967,-146893366.745491,2525228.410428919,2239778.2440645956,1808344.5071580247,3282879.3683837354,2584052.92665568,2101194.8540583253,0,nan,False,,,0.20406723022460938,0.1451487143834432,RegionD,-428456668.02189124,,8.707072496414185,0.20162582397460938,,,,
renew_down_80 Cost区域多切,3,added_region_benders_cuts,137158,24,-427132604.40338814,-427132604.40338814,-415301139.00705606,11831465.396332085,2977650.8778828084,-352425.02946656453,-365779.3287241066,-742002.4820354144,-140423764.00075763,-134466196.8390186,-150782436.7233858,1529253.3513805992,1451571.764671498,661281.3199668023,-137446113.12287483,-132450221.30864528,-149046911.01155475,1881678.3808471637,1817351.0933956045,1403283.8020022167,2977650.8778828084,2015975.530373335,1735525.711831063,0,nan,False,,,0.2076416015625,0.2610617160797119,RegionD,-427132604.40338814,,15.661852598190308,0.20777130126953125,,,,
renew_down_80 Cost区域多切,4,added_region_benders_cuts,137158,30,-426380769.819924,-426380769.819924,-415822069.6227721,10558700.1971519,2826559.5491558015,-395178.45073003834,-310739.8680802125,-556673.8999981561,-140168724.38207594,-136021786.82329425,-148927666.3957454,1369272.1259512494,1100203.197030681,493598.9843171416,-137342164.83292013,-134027235.228283,-147415743.86886895,1764450.5766812877,1410943.0651108935,1050272.8843152977,2826559.5491558015,1994551.5950112492,1511922.5268764496,0,nan,False,,,0.21196365356445312,0.4030590057373047,RegionD,-426380769.819924,,24.181689977645874,0.2118682861328125,,,,
renew_down_80 Cost区域多切,5,added_region_benders_cuts,137158,36,-425860922.0472219,-425860922.0472219,-416687131.8487957,9173790.198426187,2712453.8371891677,-351653.2489514777,-355596.1239195484,-175479.24240796812,-139985979.23402265,-135653490.94352403,-149338723.2543962,1038511.1015227326,949320.6526451613,706266.6690002282,-137273525.39683348,-133969177.7721808,-148138527.10294926,1390164.3504742105,1304916.7765647096,881745.9114081963,2712453.8371891677,1684313.1713432372,1200196.1514469385,0,nan,False,,,0.21659088134765625,0.5549164970715841,RegionD,-425860922.0472219,,33.29313945770264,0.21694564819335938,,,,
renew_down_80 Cost区域多切,6,added_region_benders_cuts,137158,42,-425549648.32691383,-425549648.32691383,-417228990.91599154,8320657.410922289,2670209.9780995846,-339677.44363586785,-327200.5650721343,-261868.57620941786,-139145207.61071533,-136002958.61357772,-149472735.51770335,955326.9062101286,771421.4959894621,572243.435912428,-136474997.63261575,-134638899.93855745,-148414085.18293086,1295004.3498459964,1098622.0610615965,834112.0121218459,2670209.9780995846,1364058.6750202775,1058650.3347724974,0,nan,False,,,0.22108078002929688,0.7423602342605591,RegionD,-425549648.32691383,,44.53976368904114,0.22217559814453125,,,,
renew_down_80 Cost区域多切,7,added_region_benders_cuts,137158,48,-425296587.1859549,-425296587.1859549,-417148672.7831561,8147914.402798831,2462120.6454489827,-360772.6147658757,-296315.3337832043,-344703.8591165618,-139019627.57274592,-135186093.28238922,-150089074.52315414,976628.3169219919,716860.2918504121,467094.9769060087,-136557506.92729694,-133722382.7493249,-149029366.6922125,1337400.9316878675,1013175.6256336165,811798.8360225705,2462120.6454489827,1463710.5330643207,1059707.8309416473,0,nan,False,,,0.26758575439453125,0.9555011471112569,RegionD,-425296587.1859549,,57.32821846008301,0.22734451293945312,,,,
renew_down_80 Cost区域多切,8,added_region_benders_cuts,137158,54,-425101868.31366676,-425101868.31366676,-417942338.51403517,7159529.799631596,2056880.4146152437,-329536.2713521267,-278542.7521240965,-416328.5907686679,-137962264.25023898,-135767063.30681682,-150348133.1423661,956819.7844004923,767743.3716258401,276027.47441350255,-135905383.83562374,-134588408.50611687,-149449136.8027339,1286356.0557526192,1046286.1237499366,692356.0651821705,2056880.4146152437,1178654.8006999493,898996.3396322131,0,nan,False,,,0.2730140686035156,1.1433655142784118,RegionD,-425101868.31366676,,68.6000804901123,0.2679939270019531,,,,
renew_down_80 Cost区域多切,9,added_region_benders_cuts,137158,60,-424909094.2665554,-424909094.2665554,-417791054.0176813,7118040.248874128,1999965.1874506772,-286196.6977188735,-243600.18216021714,-236370.12052142664,-138846035.65231216,-135838908.53493837,-149457983.07890436,1114570.9440842743,687522.4533393466,437357.272721052,-136846070.46486148,-134614017.4100841,-148570416.81288046,1400767.6418031477,931122.6354995638,673727.3932424786,1999965.1874506772,1224891.1248542666,887566.2660239041,0,nan,False,,,0.2732887268066406,1.3895002524058024,RegionD,-424909094.2665554,,83.36816477775574,0.2730674743652344,,,,
renew_down_80 Cost区域多切,10,added_region_benders_cuts,137158,66,-424726230.6232356,-424726230.6232356,-417800823.9227299,6925406.700505674,1905749.8555326164,-270741.3535669884,-193044.8677121814,-233886.7396512789,-139163224.86676183,-135774318.47379875,-149091014.32174453,949029.2698726531,784778.6854150988,560959.7142841027,-137257475.01122922,-134600228.50158215,-148237888.07949063,1219770.6234396414,977823.5531272802,794846.4539353816,1905749.8555326164,1174089.9722166061,853126.2422538996,0,nan,False,,,0.2743072509765625,1.6308021903038026,RegionD,-424726230.6232356,,97.84628105163574,0.273345947265625,,,,
renew_down_80 Cost区域多切,11,added_region_benders_cuts,137158,72,-424579833.1041126,-424579833.1041126,-418110119.39299285,6469713.711119771,1702895.7994599938,-195584.45398106956,-185883.1117661687,-340777.1977527506,-138289243.58949304,-136068595.43637702,-149499749.31474257,997667.0964416534,887021.6426129472,382085.87043627846,-136586347.79003304,-135060858.77515247,-148729687.4372981,1193251.550422723,1072904.7543791158,722863.0681890291,1702895.7994599938,1007736.661224544,770061.8774444759,0,nan,False,,,0.27728271484375,1.895668089389801,RegionD,-424579833.1041126,,113.73823499679565,0.2743492126464844,,,,
renew_down_80 Cost区域多切,12,added_region_benders_cuts,137158,78,-424414532.61664075,-424414532.61664075,-417998961.38130313,6415571.235337615,1733181.5777358115,-175373.9788118528,-105622.28624547749,-303952.01720979245,-138428345.33929983,-135814623.89122352,-149586615.1038503,1041802.8564763829,878271.06491698,377267.0865124724,-136695163.76156402,-134719466.28843638,-148881672.33920896,1217176.8352882357,983893.3511624575,681219.1037222649,1733181.5777358115,1095157.602787137,704942.7646413445,0,nan,False,,,0.23770904541015625,2.1679067969322205,RegionD,-424414532.61664075,,130.07255744934082,0.2773170471191406,,,,
renew_down_80 Cost区域多切,13,added_region_benders_cuts,137158,84,-424273277.361397,-424273277.361397,-418104479.6502774,6168797.711119652,1705686.9916849434,-128412.0437428974,-68242.496210586,-374117.6123965445,-137601232.58094797,-136656279.92955393,-149444992.69854507,1046822.008884046,810584.913292067,332174.8561305258,-135895545.58926302,-135649050.05923483,-148749465.7800866,1175234.0526269434,878827.409502653,706292.4685270702,1705686.9916849434,1007229.8703190982,695526.9184584618,0,nan,False,,,0.23727035522460938,2.435728442668915,RegionD,-424273277.361397,,146.14185619354248,0.2773170471191406,,,,
renew_down_80 Cost区域多切,14,added_region_benders_cuts,137158,90,-424162319.5164721,-424162319.5164721,-418462407.524357,5699911.99211508,1480022.7625282407,-16720.693069012374,-57806.58105693922,-258435.04097017195,-138083487.02284026,-135836191.5685548,-149909678.6099809,1139671.639698631,765482.5020027172,501093.8505048205,-136603464.26031202,-134963707.657659,-149301483.59859315,1156392.3327676433,823289.0830596564,759528.8914749925,1480022.7625282407,872483.9108957946,608195.0113877654,0,nan,False,,,0.2888908386230469,2.741865054766337,RegionD,-424162319.5164721,,164.51005291938782,0.2773170471191406,,,,
renew_down_80 Cost区域多切,15,added_region_benders_cuts,137158,96,-424063376.97274715,-424063376.97274715,-418143032.7256968,5920344.247050345,1678965.4976270199,-70774.8110344054,-26663.739713980474,-153793.55808122054,-138294916.4433921,-135955400.7608801,-149561827.65964532,1142229.3680250507,730946.9155518445,567062.1323280884,-136615950.94576508,-135070311.76888952,-148897008.4269476,1213004.179059456,757610.655265825,720855.690409309,1678965.4976270199,885088.991990596,664819.2326977253,0,nan,False,,,0.2917366027832031,3.0623589992523192,RegionD,-424063376.97274715,,183.73968958854675,0.2889823913574219,,,,
renew_down_80 Cost区域多切,16,added_region_benders_cuts,137158,102,-423965141.7058302,-423965141.7058302,-418216139.6909573,5749002.014872909,1538273.2435929477,-66652.05376788751,-102906.69651102104,-276960.8303401566,-137832030.70471135,-135932256.63508394,-149754334.78541586,1070693.6297639832,695790.8658590873,400019.78977480094,-136293757.4611184,-135057169.01743683,-149031717.49779934,1137345.6835318706,798697.5623701083,676980.6201149576,1538273.2435929477,875087.6176471114,722617.2876165211,0,nan,False,,,0.3000831604003906,3.387611476580302,RegionD,-423965141.7058302,,203.2548382282257,0.2918853759765625,,,,
renew_down_80 Cost区域多切,17,added_region_benders_cuts,137158,108,-423883992.24023473,-423883992.24023473,-418467801.1229436,5416191.1172911525,1430317.1004590988,-44342.84929585031,-85210.64685175335,-194651.8570319991,-137366960.64015737,-136322627.5262875,-149870198.72061023,1054310.1592413678,671014.5234861752,402801.08872649714,-135936643.53969827,-135473874.0342098,-149185409.3204897,1098653.0085372182,756225.1703379286,597452.9457584962,1430317.1004590988,848753.4920777082,684789.4001205266,0,nan,False,,,0.3001251220703125,3.749858109156291,RegionD,-423883992.24023473,,224.98963618278503,0.30022430419921875,,,,
renew_down_80 Cost区域多切,18,added_region_benders_cuts,137158,114,-423814742.27052397,-423814742.27052397,-418886903.81252736,4927838.457996607,1396224.0619979203,-180996.1576750007,-149488.80693268124,-34766.18377038852,-137068061.57189062,-136394229.2292757,-149987200.32097954,782476.6406878601,533222.1893111866,543496.5479663567,-135671837.5098927,-135648429.32940853,-149425832.35119113,963472.7983628608,682710.9962438678,578262.7317367452,1396224.0619979203,745799.899867177,561367.9697884023,0,nan,False,,,0.3020896911621094,4.104514634609222,RegionD,-423814742.27052397,,246.26902770996094,0.3002662658691406,,,,
renew_down_80 Cost区域多切,19,added_region_benders_cuts,137158,120,-423741124.92709666,-423741124.92709666,-418810561.0806361,4930563.846460581,1430837.6754873395,-191718.4638308115,-107280.5715486182,-120582.97355270985,-137826875.99576503,-135673032.1205785,-149821634.801821,733402.9428975967,557249.6839230062,403987.2158100826,-136396038.3202777,-134889357.57257962,-149219805.0304096,925121.4067284083,664530.2554716244,524570.1893627925,1430837.6754873395,783674.5479988754,601829.7714113891,0,nan,False,,,0.3067779541015625,4.477128501733144,RegionD,-423741124.92709666,,268.62585973739624,0.3023796081542969,,,,
