阶段,轮次,事件,活动列数,Benders切数,LP目标值,theta_CNY,真实能源成本_CNY,Benders违反_CNY,最大区域违反_CNY,theta_A_CNY,theta_B_CNY,theta_C_CNY,theta_D_CNY,theta_E_CNY,theta_F_CNY,真实能源成本_A_CNY,真实能源成本_B_CNY,真实能源成本_C_CNY,真实能源成本_D_CNY,真实能源成本_E_CNY,真实能源成本_F_CNY,区域违反_A_CNY,区域违反_B_CNY,区域违反_C_CNY,区域违反_D_CNY,区域违反_E_CNY,区域违反_F_CNY,新增列数,最小缺失列约化成本,根节点闭合,MIP状态,MIP目标值,当前RSS_GiB,累计分钟,主导违反区域,LP界,MIP Gap,阶段运行秒,峰值RSS_GiB,可行Latency上界_ms,Latency下界_ms,Latency相对Gap,成本上界违反_CNY
Latency阶段,22,added_region_benders_cuts,137158,44,250439.39720714168,-459340715.7381387,-459311031.00898457,29684.729154109955,29684.729152798653,-0.0,-0.0,-0.0,-142783279.19999963,-154219935.938139,-162337500.60000005,0.0,0.0,0.0,-142783279.19999963,-154219935.938139,-162307815.87084725,0.0,0.0,0.0,0.0,0.0,29684.729152798653,0,nan,False,,,0.3064308166503906,2.4280650496482847,RegionF,250439.39720714168,,145.6839029788971,0.30745697021484375,,,,
Latency阶段,23,added_region_benders_cuts,137158,45,250440.68467697952,-459340715.7381387,-459317762.82674533,22952.911393344402,22952.911392092705,-0.0,-0.0,-0.0,-142783279.19999963,-154219935.938139,-162337500.60000005,0.0,0.0,0.0,-142783279.19999963,-154219935.938139,-162314547.68860796,0.0,0.0,0.0,0.0,0.0,22952.911392092705,0,nan,False,,,0.3084678649902344,2.6076584617296854,RegionF,250440.68467697952,,156.45950770378113,0.30745697021484375,,,,
Latency阶段,24,added_region_benders_cuts,137158,46,250445.08135832436,-459340715.7381387,-459313679.3103155,27036.42782318592,27036.42782187462,-0.0,-0.0,-0.0,-142783279.19999963,-154219935.938139,-162337500.60000005,0.0,0.0,0.0,-142783279.19999963,-154219935.938139,-162310464.17217818,0.0,0.0,0.0,0.0,0.0,27036.42782187462,0,nan,False,,,0.3108367919921875,2.677996989091237,RegionF,250445.08135832436,,160.67981934547424,0.3085517883300781,,,,
Latency阶段,25,added_region_benders_cuts,137158,47,250451.84894896505,-459340715.7381387,-459322331.8233126,18383.914826095104,18383.914824813604,-0.0,-0.0,-0.0,-142783279.19999963,-154219935.938139,-162337500.60000005,0.0,0.0,0.0,-142783279.19999963,-154219935.938139,-162319116.68517524,0.0,0.0,0.0,0.0,0.0,18383.914824813604,0,nan,False,,,0.3134956359863281,2.740130054950714,RegionF,250451.84894896505,,164.40780329704285,0.31087493896484375,,,,
Latency阶段,26,added_region_benders_cuts,137158,49,250455.23649242872,-459340715.7381387,-459317806.68201864,22909.056120038033,22254.389513403177,-0.0,-0.0,-0.0,-142783279.19999963,-154219935.938139,-162337500.60000005,0.0,0.0,0.0,-142783279.19999963,-154219281.27153367,-162315246.21048665,0.0,0.0,0.0,0.0,654.6666053235531,22254.389513403177,0,nan,False,,,0.31683349609375,2.8016276796658834,RegionF,250455.23649242872,,168.097660779953,0.3135223388671875,,,,
Latency阶段,27,added_region_benders_cuts,137158,50,250457.83478136832,-459340715.7381387,-459317159.09679306,23556.641345620155,23556.641344368458,-0.0,-0.0,-0.0,-142783279.19999963,-154219935.938139,-162337500.60000005,0.0,0.0,0.0,-142783279.19999963,-154219935.938139,-162313943.9586557,0.0,0.0,0.0,0.0,0.0,23556.641344368458,0,nan,False,,,0.3151702880859375,2.863909963766734,RegionF,250457.83478136832,,171.83459782600403,0.3168487548828125,,,,
Latency阶段,28,added_region_benders_cuts,137158,51,250466.10317742618,-459340715.7381387,-459333983.3827213,6732.355417370796,6732.355416089296,-0.0,-0.0,-0.0,-142783279.19999963,-154219935.938139,-162337500.60000005,0.0,0.0,0.0,-142783279.19999963,-154219935.938139,-162330768.24458396,0.0,0.0,0.0,0.0,0.0,6732.355416089296,0,nan,False,,,0.31784820556640625,2.92696826060613,RegionF,250466.10317742618,,175.6180956363678,0.3168487548828125,,,,
Latency阶段,29,added_region_benders_cuts,137158,52,250467.51263876836,-459340715.7381387,-459333702.5075578,7013.230580866337,7013.230579555035,-0.0,-0.0,-0.0,-142783279.19999963,-154219935.938139,-162337500.60000005,0.0,0.0,0.0,-142783279.19999963,-154219935.938139,-162330487.3694205,0.0,0.0,0.0,0.0,0.0,7013.230579555035,0,nan,False,,,0.3138275146484375,2.990018026034037,RegionF,250467.51263876836,,179.40108156204224,0.3178749084472656,,,,
Latency阶段,30,added_region_benders_cuts,137158,53,250469.42494819054,-459340715.7381387,-459329666.95876724,11048.77937144041,11048.779370129108,-0.0,-0.0,-0.0,-142783279.19999963,-154219935.938139,-162337500.60000005,0.0,0.0,0.0,-142783279.19999963,-154219935.938139,-162326451.82062992,0.0,0.0,0.0,0.0,0.0,11048.779370129108,0,nan,False,,,0.3149452209472656,3.0550257007280988,RegionF,250469.42494819054,,183.3015420436859,0.3178749084472656,,,,
Latency阶段,31,added_region_benders_cuts,137158,54,250469.6831449747,-459340715.7381387,-459339047.8341824,1667.9039562940598,1667.9039549827576,-0.0,-0.0,-0.0,-142783279.19999963,-154219935.938139,-162337500.60000005,0.0,0.0,0.0,-142783279.19999963,-154219935.938139,-162335832.69604507,0.0,0.0,0.0,0.0,0.0,1667.9039549827576,0,nan,False,,,0.3175048828125,3.1186662594477337,RegionF,250469.6831449747,,187.119975566864,0.3178749084472656,,,,
